age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income_>50K
47,State-gov,263215,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,80,United-States,0
30,Self-emp-not-inc,189759,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
60,Private,200235,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
35,Local-gov,742903,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
70,,346053,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,0
33,Private,176711,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,0
38,Federal-gov,99527,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
75,Self-emp-inc,126225,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
17,Private,110916,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,0
20,Private,199268,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
20,State-gov,178517,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,191893,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,0
45,Private,192835,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,55,United-States,1
32,Private,273241,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1
32,Private,174215,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0
40,Private,203761,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
54,Self-emp-inc,159219,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,1
24,Private,315303,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,25,United-States,0
54,,31588,HS-grad,9,Married-civ-spouse,,Husband,White,Male,2635,0,40,United-States,0
40,Private,121492,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,48,United-States,0
39,Private,106838,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4386,0,45,United-States,1
25,Private,374163,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,Other,Male,0,0,40,Mexico,0
56,Private,146660,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,10,United-States,0
28,Self-emp-not-inc,191027,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,0
28,Private,181776,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,0
38,State-gov,314052,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
28,Private,84547,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
41,Private,439919,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,3411,0,40,Mexico,0
36,Private,65382,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
18,Private,100875,11th,7,Never-married,Other-service,Unmarried,White,Female,0,0,28,United-States,0
35,Self-emp-inc,79586,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,1
32,Private,65278,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2580,0,40,United-States,0
59,Federal-gov,134153,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7298,0,38,United-States,1
19,Private,552354,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
37,Private,472517,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,4,United-States,0
32,Private,372692,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
35,Private,306678,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2885,0,40,United-States,0
62,Private,122246,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,8614,0,39,United-States,1
50,Private,243322,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0
30,Private,225231,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,8614,0,50,United-States,1
23,Private,358355,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,Mexico,0
26,Private,227489,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,,0
28,Private,214858,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
33,Private,637222,12th,8,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
43,State-gov,198766,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
56,Self-emp-not-inc,233312,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
52,Private,145333,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,0
32,Private,263908,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
38,Private,54816,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
40,Self-emp-inc,37997,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
50,Self-emp-not-inc,156606,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,0
29,Private,195760,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,0
31,,226883,HS-grad,9,Divorced,,Own-child,White,Male,0,0,75,United-States,0
27,Private,29807,HS-grad,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,40,Japan,0
17,Private,225106,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,18,United-States,0
60,Self-emp-not-inc,261119,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,0
48,State-gov,176917,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
27,Private,150861,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
28,Private,165218,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,0
25,Local-gov,249214,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
26,Self-emp-not-inc,37023,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,78,United-States,0
57,,123632,Bachelors,13,Never-married,,Not-in-family,Black,Female,0,0,35,United-States,0
33,Private,209900,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,20,United-States,0
29,Private,222249,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
36,Local-gov,103886,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,0
22,Private,315476,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
38,Self-emp-not-inc,34180,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,0
29,State-gov,89487,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
43,State-gov,146908,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,0
58,State-gov,223400,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,1
32,,216908,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,24,United-States,0
39,State-gov,239409,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,0
19,Private,167140,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1602,24,United-States,0
47,Private,195688,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
50,Private,44728,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
33,Private,357954,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,India,0
48,Private,265083,10th,6,Divorced,Sales,Not-in-family,White,Female,0,0,38,United-States,0
23,Private,350181,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
26,Private,114483,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
35,Private,341943,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
66,Private,205724,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States,1
31,Self-emp-not-inc,37284,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
38,Private,227945,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,United-States,1
21,Private,316184,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,0
61,Private,153790,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
64,Private,91343,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,0
27,Private,50132,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,0
25,Private,190350,10th,6,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,35,United-States,0
35,State-gov,197495,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,0
51,Private,194788,10th,6,Divorced,Adm-clerical,Other-relative,White,Female,0,0,30,United-States,0
34,Federal-gov,223267,Some-college,10,Divorced,Protective-serv,Own-child,White,Male,0,0,72,United-States,0
46,Private,141483,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,0
22,Private,190483,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,48,Iran,0
43,Local-gov,94937,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,28,United-States,0
35,Federal-gov,287658,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,1
25,Private,234057,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
41,Private,171351,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
44,Private,300528,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
18,Private,414166,12th,8,Never-married,Other-service,Own-child,Black,Female,0,0,32,United-States,0
71,Private,137499,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,16,United-States,0
37,Private,190987,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,7298,0,40,United-States,1
34,Local-gov,234096,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
45,Self-emp-not-inc,181307,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States,0
68,Self-emp-inc,119938,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
40,Private,123306,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
22,Private,36011,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,0
44,Private,172025,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
37,Private,37109,HS-grad,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,60,Philippines,0
28,Private,370675,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1408,50,Hong,0
56,Self-emp-not-inc,258752,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
46,Private,353219,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
48,Private,217019,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,28,United-States,0
26,Private,108019,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,3325,0,40,United-States,0
40,Private,132222,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,50,United-States,1
29,Self-emp-not-inc,103432,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
23,Private,478994,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
32,Private,307353,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
44,Private,150098,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,United-States,1
35,Private,160120,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,1
23,Private,107452,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
51,,22743,HS-grad,9,Never-married,,Own-child,White,Male,0,0,50,United-States,0
37,Federal-gov,40955,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,Japan,0
71,Private,118876,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,14,United-States,0
31,Private,204752,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0
37,Private,212465,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31,Private,129775,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,0
45,Private,205816,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1
70,Private,264098,10th,6,Widowed,Transport-moving,Not-in-family,White,Female,2538,0,40,United-States,0
25,Private,295919,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
31,Private,78662,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,40,Mexico,0
66,Private,250226,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,16,United-States,0
33,Private,118710,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,107302,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,India,0
35,Private,412379,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
43,Local-gov,186995,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,0
43,Private,223277,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
34,Private,208116,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,25,United-States,0
57,Private,170244,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
63,Private,187635,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
38,Self-emp-inc,71009,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,7298,0,40,,1
47,Private,185400,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,0
24,Private,179627,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
60,Private,119684,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,1
24,Private,270517,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,0
26,Private,305304,11th,7,Separated,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,0
30,Private,103649,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0
25,Private,141876,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,0
17,Private,47771,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,0
41,Self-emp-inc,117721,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,65,United-States,0
41,Self-emp-not-inc,200479,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,0
20,Private,179423,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,40,United-States,0
49,Private,186009,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,43,United-States,0
25,Private,208117,Bachelors,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,0
27,Private,96226,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,0
46,Local-gov,232220,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,1
55,Local-gov,61708,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
51,Private,230858,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,60,United-States,1
37,Local-gov,347136,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,0
19,,257343,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,0
61,,108398,11th,7,Widowed,,Unmarried,Black,Female,0,0,9,United-States,0
80,,402748,HS-grad,9,Widowed,,Not-in-family,White,Female,0,0,14,Canada,0
50,Self-emp-inc,158294,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,80,United-States,1
25,,200681,Some-college,10,Never-married,,Own-child,White,Male,0,0,40,United-States,0
45,Local-gov,192793,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
40,Local-gov,189189,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,0
45,Private,45857,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,36,United-States,0
38,Private,374524,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
60,Self-emp-not-inc,73091,HS-grad,9,Separated,Other-service,Not-in-family,Black,Male,0,1876,50,United-States,0
43,Private,250802,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,0
34,Private,117963,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
72,,289930,Bachelors,13,Separated,,Not-in-family,White,Female,991,0,7,United-States,0
26,Private,391349,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
37,Private,328301,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,4934,0,60,United-States,1
72,Private,56559,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States,0
